,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
1716,2,1.0,1.0,1,140.00,150.00,30.00,23,98,10.0,10.0,10.0,10.0,10.0
1717,3,1.0,1.0,1,150.00,,,14,81,8.0,8.0,9.0,9.0,9.0
1718,4,1.0,1.0,1,119.00,200.00,88.00,45,95,10.0,10.0,10.0,10.0,9.0
1719,2,2.0,1.0,2,48.00,250.00,39.00,7,83,9.0,10.0,9.0,9.0,9.0
1720,4,2.0,1.0,2,69.00,250.00,42.00,6,96,9.0,10.0,10.0,10.0,8.0
1721,2,2.0,1.0,1,61.00,250.00,39.00,14,95,9.0,9.0,10.0,10.0,10.0
1722,2,2.0,1.0,1,52.00,250.00,39.00,9,91,10.0,9.0,10.0,10.0,9.0
1723,2,1.0,1.0,1,95.00,,20.00,109,99,10.0,10.0,10.0,10.0,10.0
1724,1,1.0,1.0,1,60.00,100.00,25.00,147,89,8.0,10.0,10.0,10.0,9.0
1725,5,2.5,2.0,2,225.00,,100.00,13,98,10.0,10.0,10.0,10.0,9.0
1726,2,1.0,0.0,1,60.00,200.00,71.00,30,87,9.0,9.0,9.0,9.0,9.0
1727,1,1.0,1.0,1,75.00,200.00,,47,97,10.0,10.0,10.0,10.0,10.0
1728,3,1.0,1.0,1,93.00,500.00,60.00,6,96,10.0,10.0,10.0,10.0,10.0
1729,4,1.0,2.0,3,139.00,,194.00,4,95,10.0,10.0,10.0,10.0,10.0
1730,3,1.0,1.0,1,150.00,,40.00,23,93,9.0,10.0,10.0,10.0,10.0
1731,8,2.5,2.0,3,350.00,,100.00,30,99,10.0,10.0,10.0,10.0,10.0
1732,3,1.5,1.0,1,125.00,,45.00,19,94,10.0,10.0,10.0,10.0,9.0
1733,2,1.0,1.0,1,138.00,100.00,50.00,96,94,9.0,10.0,10.0,10.0,9.0
1734,2,2.0,1.0,1,95.00,,20.00,46,97,10.0,10.0,10.0,10.0,10.0
1735,2,1.0,0.0,1,115.00,100.00,25.00,4,90,10.0,10.0,10.0,10.0,8.0
1736,2,1.0,1.0,1,55.00,100.00,20.00,19,95,10.0,10.0,10.0,9.0,10.0
1737,2,1.5,1.0,1,82.00,,8.00,50,94,9.0,10.0,10.0,10.0,9.0
1738,10,2.0,3.0,5,360.00,2500.00,300.00,26,93,9.0,10.0,9.0,10.0,9.0
1739,2,1.0,2.0,1,150.00,,,7,93,9.0,10.0,10.0,10.0,9.0
1740,2,1.0,0.0,1,68.00,200.00,25.00,1,80,6.0,8.0,8.0,10.0,10.0
1741,3,1.0,1.0,2,149.00,200.00,30.00,11,90,9.0,10.0,10.0,9.0,9.0
1742,3,1.0,1.0,1,111.00,,,52,93,9.0,10.0,10.0,10.0,9.0
1743,2,1.0,0.0,1,120.00,200.00,75.00,7,94,9.0,10.0,10.0,10.0,10.0
1744,4,1.0,1.0,2,96.00,250.00,10.00,15,92,8.0,10.0,10.0,10.0,9.0
1745,2,1.0,1.0,1,100.00,,20.00,22,92,9.0,10.0,10.0,9.0,9.0
1746,2,1.0,1.0,1,100.00,,,4,80,6.0,10.0,10.0,10.0,9.0
1747,4,1.0,1.0,2,105.00,100.00,25.00,13,87,9.0,9.0,10.0,10.0,9.0
1748,6,2.0,2.0,2,209.00,150.00,65.00,29,97,9.0,10.0,10.0,10.0,9.0
1749,2,1.0,0.0,1,110.00,100.00,10.00,11,91,9.0,10.0,10.0,10.0,9.0
1750,2,1.0,0.0,1,125.00,,,15,87,9.0,9.0,10.0,10.0,9.0
1751,4,1.0,1.0,2,109.00,200.00,88.00,44,94,10.0,10.0,10.0,9.0,9.0
1752,6,1.0,2.0,4,198.00,,120.00,5,96,10.0,10.0,10.0,9.0,10.0
1753,2,1.0,1.0,1,160.00,,60.00,8,95,10.0,10.0,9.0,10.0,9.0
1754,2,1.0,1.0,1,99.00,250.00,100.00,24,90,9.0,10.0,10.0,10.0,9.0
1755,4,1.0,1.0,1,100.00,,70.00,21,91,9.0,9.0,8.0,10.0,9.0
1756,2,1.0,1.0,1,82.00,,5.00,9,93,9.0,10.0,10.0,10.0,9.0
1757,1,1.0,1.0,1,80.00,,50.00,1,80,6.0,10.0,6.0,10.0,6.0
1758,1,0.5,1.0,1,65.00,350.00,35.00,9,91,7.0,10.0,10.0,10.0,9.0
1759,4,1.0,1.0,1,80.00,150.00,,158,96,10.0,10.0,10.0,10.0,9.0
1760,2,1.0,1.0,1,39.00,100.00,18.00,66,95,9.0,10.0,10.0,10.0,9.0
1761,2,1.0,1.0,1,125.00,200.00,40.00,21,99,10.0,10.0,10.0,10.0,10.0
1762,2,1.0,1.0,1,150.00,,35.00,3,87,10.0,10.0,10.0,10.0,9.0
1763,2,1.0,0.0,1,69.00,95.00,25.00,6,83,10.0,10.0,10.0,9.0,9.0
1764,5,1.0,1.0,2,180.00,100.00,80.00,8,94,9.0,10.0,9.0,10.0,8.0
1765,2,1.0,1.0,1,150.00,,20.00,14,94,9.0,9.0,10.0,9.0,9.0
1766,2,1.0,1.0,2,99.00,,,15,99,10.0,10.0,10.0,10.0,10.0
1767,16,2.0,6.0,9,673.00,2500.00,300.00,21,97,10.0,10.0,10.0,10.0,9.0
1768,2,2.0,1.0,1,63.00,250.00,39.00,14,99,10.0,10.0,9.0,10.0,9.0
1769,4,1.0,1.0,2,120.00,,40.00,51,96,10.0,10.0,10.0,10.0,9.0
1770,4,1.5,2.0,2,195.00,,95.00,32,97,10.0,10.0,10.0,10.0,9.0
1771,2,1.5,1.0,1,79.00,150.00,25.00,67,93,10.0,10.0,10.0,10.0,9.0
1772,4,2.0,2.0,2,195.00,,95.00,25,95,10.0,10.0,10.0,10.0,9.0
1773,4,1.0,1.0,1,119.00,300.00,88.00,32,95,10.0,10.0,10.0,10.0,9.0
1774,2,1.0,1.0,1,75.00,,7.00,72,98,10.0,10.0,10.0,10.0,9.0
1775,2,1.0,1.0,1,99.00,,35.00,87,94,10.0,10.0,10.0,10.0,9.0
1776,2,1.0,1.0,1,149.00,250.00,25.00,48,97,9.0,10.0,10.0,10.0,9.0
1777,2,1.0,1.0,1,199.00,200.00,71.00,32,96,9.0,10.0,10.0,10.0,9.0
1778,2,1.0,0.0,1,69.00,95.00,25.00,1,80,10.0,10.0,10.0,8.0,8.0
1779,1,0.5,1.0,1,49.00,350.00,35.00,7,91,9.0,10.0,10.0,10.0,9.0
1780,6,1.0,2.0,4,239.00,,120.00,15,97,10.0,10.0,10.0,10.0,9.0
1781,1,0.5,1.0,1,49.00,350.00,35.00,8,93,8.0,10.0,10.0,10.0,9.0
1782,2,1.0,1.0,1,29.00,,,2,80,8.0,8.0,9.0,9.0,9.0
1783,2,1.0,1.0,1,68.00,,,67,91,9.0,10.0,10.0,10.0,9.0
1784,3,1.0,1.0,1,169.00,300.00,50.00,44,94,10.0,10.0,10.0,10.0,9.0
1785,6,1.0,2.0,3,204.00,,60.00,31,92,10.0,10.0,10.0,9.0,9.0
1786,3,1.0,2.0,2,152.00,,50.00,4,95,10.0,10.0,10.0,10.0,9.0
1787,2,1.0,0.0,1,69.00,95.00,25.00,10,90,10.0,9.0,9.0,10.0,9.0
1788,3,1.0,2.0,2,195.00,250.00,90.00,30,99,10.0,10.0,10.0,10.0,9.0
1789,5,1.0,1.0,2,169.00,250.00,108.00,78,91,9.0,9.0,9.0,10.0,9.0
1790,4,1.0,0.0,2,120.00,,,1,80,6.0,10.0,10.0,10.0,10.0
1791,5,1.0,1.0,3,175.00,100.00,,9,84,8.0,9.0,9.0,9.0,8.0
1792,4,1.0,2.0,2,200.00,,30.00,5,84,8.0,10.0,9.0,8.0,8.0
1793,2,1.0,1.0,1,59.00,100.00,15.00,73,91,9.0,10.0,9.0,10.0,9.0
1794,2,1.0,,1,75.00,,40.00,20,89,8.0,10.0,10.0,10.0,9.0
1795,2,1.0,0.0,2,71.00,,,16,93,10.0,10.0,10.0,10.0,9.0
1796,4,1.0,1.0,2,140.00,250.00,135.00,7,97,9.0,9.0,10.0,9.0,10.0
1797,2,1.0,0.0,1,100.00,,,50,94,10.0,10.0,10.0,10.0,9.0
1798,2,1.0,1.0,1,150.00,,25.00,136,97,10.0,10.0,10.0,10.0,10.0
1799,2,1.0,1.0,1,89.00,150.00,20.00,38,97,10.0,10.0,10.0,10.0,10.0
1800,4,1.0,1.0,1,150.00,100.00,50.00,63,93,9.0,9.0,9.0,10.0,9.0
1801,2,1.0,0.0,1,69.00,95.00,25.00,1,80,10.0,10.0,10.0,10.0,10.0
1802,4,1.0,1.0,1,125.00,,25.00,46,95,9.0,10.0,10.0,10.0,9.0
1803,3,1.0,1.0,1,152.00,100.00,,77,91,9.0,10.0,10.0,10.0,9.0
1804,1,0.5,1.0,1,49.00,350.00,35.00,10,90,7.0,9.0,9.0,10.0,8.0
1805,2,1.0,1.0,1,100.00,,35.00,12,92,8.0,9.0,10.0,10.0,8.0
1806,2,1.0,1.0,1,120.00,200.00,25.00,24,96,10.0,10.0,10.0,10.0,9.0
1807,2,1.0,0.0,1,110.00,175.00,20.00,12,92,9.0,9.0,9.0,10.0,9.0
1808,2,1.0,1.0,1,82.00,,39.00,5,92,9.0,9.0,9.0,9.0,9.0
1809,2,1.0,1.0,1,126.00,200.00,40.00,29,98,10.0,10.0,10.0,10.0,10.0
1810,1,0.5,1.0,1,65.00,350.00,35.00,4,80,8.0,10.0,10.0,10.0,9.0
1811,4,1.0,2.0,2,199.00,500.00,100.00,110,97,10.0,10.0,10.0,10.0,9.0
1812,2,1.0,1.0,1,110.00,,,2,90,9.0,10.0,10.0,10.0,10.0
1813,4,,1.0,1,119.00,200.00,88.00,41,94,10.0,10.0,10.0,10.0,9.0
1814,2,1.0,1.0,1,100.00,,25.00,10,94,9.0,9.0,9.0,10.0,9.0
1815,4,1.0,0.0,2,100.00,95.00,30.00,7,86,10.0,10.0,10.0,9.0,8.0
1816,2,1.0,1.0,1,60.00,,,14,92,9.0,10.0,10.0,10.0,10.0
1817,3,1.0,1.0,2,144.00,100.00,,45,98,10.0,10.0,10.0,10.0,9.0
1818,2,1.0,0.0,1,110.00,,20.00,15,97,9.0,10.0,10.0,10.0,9.0
1819,3,1.5,1.0,3,119.00,,20.00,33,96,9.0,10.0,10.0,10.0,9.0
1820,2,1.0,0.0,1,80.00,,10.00,9,98,10.0,10.0,10.0,10.0,10.0
1821,6,1.0,2.0,3,98.00,,75.00,2,90,10.0,10.0,10.0,10.0,10.0
1822,2,1.0,1.0,1,49.00,150.00,,18,92,9.0,10.0,9.0,10.0,10.0
1823,3,1.0,1.0,1,90.00,,25.00,6,93,9.0,10.0,10.0,9.0,10.0
1824,2,1.0,1.0,1,55.00,150.00,,168,95,10.0,10.0,10.0,9.0,9.0
1825,4,1.0,1.0,1,85.00,,,82,94,10.0,10.0,10.0,10.0,9.0
1826,2,1.0,1.0,1,55.00,100.00,25.00,10,96,10.0,10.0,9.0,9.0,10.0
1827,3,1.0,1.0,1,90.00,150.00,,115,95,10.0,10.0,10.0,10.0,10.0
1828,2,1.0,1.0,1,49.00,,30.00,4,95,10.0,10.0,10.0,10.0,10.0
1829,6,1.0,2.0,3,115.00,95.00,75.00,9,98,10.0,10.0,10.0,10.0,10.0
1830,4,1.0,1.0,2,49.00,150.00,,18,91,9.0,10.0,10.0,10.0,9.0
1831,5,1.0,3.0,4,220.00,500.00,125.00,12,98,10.0,10.0,10.0,10.0,10.0
1832,3,1.0,1.0,3,135.00,750.00,75.00,3,93,10.0,10.0,10.0,9.0,9.0
1833,2,1.0,1.0,1,79.00,,,13,94,10.0,10.0,10.0,10.0,10.0
1834,12,3.0,5.0,6,435.00,500.00,200.00,10,88,10.0,10.0,10.0,9.0,9.0
1835,2,1.0,0.0,1,95.00,,129.00,5,84,9.0,8.0,9.0,8.0,8.0
1836,7,1.0,2.0,3,105.00,150.00,25.00,89,95,10.0,10.0,10.0,9.0,10.0
1837,2,1.0,1.0,1,60.00,,15.00,17,98,10.0,10.0,10.0,10.0,10.0
1838,4,1.0,1.0,2,130.00,200.00,65.00,32,98,10.0,10.0,10.0,9.0,10.0
1839,3,1.0,1.0,2,95.00,,,4,90,10.0,10.0,10.0,10.0,10.0
1840,2,1.0,1.0,1,75.00,,,64,81,7.0,9.0,9.0,9.0,8.0
1841,2,1.0,1.0,1,75.00,,15.00,16,98,10.0,10.0,10.0,10.0,10.0
1842,8,1.0,4.0,4,265.00,100.00,90.00,23,98,10.0,10.0,10.0,10.0,10.0
1843,2,1.0,0.0,1,105.00,,,72,99,10.0,10.0,10.0,10.0,10.0
1844,5,1.0,3.0,3,175.00,500.00,25.00,10,88,9.0,9.0,10.0,10.0,9.0
1845,2,1.0,1.0,1,99.00,,30.00,55,97,10.0,10.0,10.0,10.0,9.0
1846,6,1.0,2.0,3,150.00,100.00,45.00,7,97,8.0,10.0,10.0,10.0,10.0
1847,2,1.0,1.0,1,45.00,,25.00,13,86,8.0,9.0,9.0,9.0,8.0
1848,2,1.0,1.0,1,47.00,,20.00,38,95,10.0,10.0,10.0,10.0,10.0
1849,4,1.5,1.0,1,150.00,,100.00,11,96,9.0,10.0,9.0,9.0,9.0
1850,2,1.0,1.0,1,69.00,100.00,15.00,6,97,10.0,10.0,10.0,10.0,10.0
1851,3,1.0,2.0,1,89.00,,15.00,86,99,10.0,10.0,10.0,10.0,10.0
1852,3,1.0,0.0,1,106.00,,,19,97,10.0,10.0,10.0,10.0,10.0
1853,2,1.0,1.0,1,100.00,,,11,94,10.0,9.0,10.0,8.0,9.0
1854,2,1.0,1.0,1,60.00,,,23,94,9.0,10.0,10.0,9.0,10.0
1855,3,1.0,1.0,1,70.00,,5.00,4,85,9.0,10.0,10.0,10.0,9.0
1856,1,1.0,1.0,1,50.00,,,20,95,9.0,10.0,10.0,9.0,9.0
1857,2,1.0,1.0,1,45.00,,25.00,29,92,9.0,10.0,10.0,9.0,9.0
1858,3,1.0,1.0,3,119.00,,50.00,9,96,10.0,10.0,10.0,10.0,10.0
1859,3,1.0,0.0,1,65.00,150.00,,106,95,10.0,10.0,10.0,9.0,10.0
1860,2,1.0,1.0,1,50.00,,,7,91,9.0,10.0,9.0,9.0,10.0
1861,4,1.0,2.0,2,129.00,400.00,120.00,6,93,10.0,10.0,10.0,8.0,10.0
1862,2,1.0,1.0,1,60.00,,,9,89,8.0,9.0,10.0,9.0,9.0
1863,2,1.0,1.0,1,51.00,,,106,98,10.0,10.0,10.0,9.0,10.0
1864,4,1.0,2.0,2,150.00,,50.00,12,98,10.0,10.0,10.0,10.0,10.0
1865,4,1.0,2.0,2,125.00,,50.00,23,99,10.0,10.0,10.0,10.0,10.0
1866,4,1.0,1.0,2,119.00,150.00,50.00,37,97,10.0,10.0,10.0,10.0,10.0
1867,2,1.0,1.0,1,87.00,150.00,30.00,26,95,10.0,10.0,10.0,10.0,9.0
1868,8,2.5,4.0,4,250.00,,125.00,12,95,9.0,10.0,10.0,10.0,10.0
1869,8,1.5,3.0,3,159.00,,69.00,6,90,9.0,10.0,10.0,9.0,10.0
1870,2,1.0,1.0,1,60.00,,,14,94,9.0,10.0,10.0,9.0,9.0
1871,2,1.0,1.0,1,43.00,,,5,88,10.0,10.0,10.0,9.0,9.0
1872,3,1.0,1.0,1,70.00,450.00,50.00,2,80,10.0,10.0,10.0,10.0,9.0
1873,10,2.5,3.0,4,252.00,300.00,149.00,32,99,10.0,10.0,10.0,10.0,10.0
1874,2,1.0,1.0,1,71.00,100.00,,175,99,10.0,10.0,10.0,10.0,10.0
1875,2,1.0,1.0,1,99.00,,,146,96,10.0,10.0,10.0,10.0,10.0
1876,2,1.0,1.0,1,140.00,500.00,100.00,19,98,10.0,10.0,10.0,10.0,10.0
1877,3,1.0,2.0,2,105.00,,50.00,24,92,10.0,10.0,10.0,10.0,10.0
1878,4,1.0,2.0,2,115.00,,60.00,13,92,10.0,10.0,9.0,9.0,9.0
1879,6,1.0,2.0,4,125.00,,15.00,22,98,10.0,10.0,10.0,10.0,10.0
1880,2,1.0,1.0,1,90.00,500.00,30.00,39,95,10.0,10.0,10.0,10.0,10.0
1881,6,1.0,2.0,4,150.00,125.00,90.00,4,95,10.0,10.0,10.0,10.0,10.0
1882,2,1.0,1.0,1,135.00,800.00,125.00,18,98,10.0,10.0,10.0,10.0,9.0
1883,1,1.0,1.0,1,35.00,,25.00,7,97,10.0,10.0,10.0,10.0,10.0
1884,2,1.0,1.0,1,115.00,250.00,75.00,119,98,10.0,10.0,10.0,10.0,10.0
1885,2,1.0,1.0,1,86.00,,15.00,13,94,10.0,10.0,10.0,9.0,9.0
1886,3,2.0,2.0,2,150.00,250.00,75.00,5,96,9.0,10.0,10.0,10.0,10.0
1887,2,1.0,1.0,1,118.00,,40.00,30,99,10.0,10.0,10.0,10.0,10.0
1888,2,1.0,1.0,1,58.00,,,85,94,9.0,10.0,10.0,10.0,10.0
1889,7,2.5,3.0,5,375.00,300.00,100.00,18,97,10.0,10.0,10.0,10.0,9.0
1890,3,1.0,2.0,1,89.00,,50.00,24,94,10.0,10.0,10.0,9.0,9.0
1891,2,1.0,0.0,1,80.00,100.00,40.00,8,95,10.0,10.0,10.0,9.0,10.0
1892,4,1.0,1.0,2,115.00,150.00,50.00,82,99,10.0,10.0,10.0,10.0,10.0
1893,2,1.0,1.0,1,69.00,100.00,10.00,38,96,10.0,10.0,10.0,10.0,10.0
1894,4,1.0,1.0,2,75.00,,15.00,404,98,10.0,10.0,10.0,10.0,10.0
1895,2,1.0,1.0,1,47.00,,,34,96,10.0,10.0,10.0,10.0,9.0
1896,2,1.0,1.0,1,80.00,,,47,96,10.0,10.0,10.0,9.0,10.0
1897,1,1.0,1.0,1,60.00,,,4,90,10.0,10.0,10.0,9.0,10.0
1898,2,1.0,1.0,1,55.00,,,26,98,10.0,10.0,10.0,9.0,10.0
1899,8,2.0,4.0,4,250.00,500.00,100.00,30,97,10.0,10.0,10.0,9.0,9.0
1900,2,1.0,0.0,1,89.00,100.00,50.00,5,96,9.0,10.0,10.0,10.0,10.0
1901,2,1.0,1.0,1,130.00,,50.00,20,99,10.0,10.0,10.0,10.0,9.0
1902,2,1.0,1.0,1,55.00,,,86,88,9.0,9.0,10.0,9.0,9.0
1903,1,1.0,1.0,1,65.00,,,4,95,10.0,10.0,10.0,10.0,10.0
1904,2,1.0,1.0,1,55.00,,10.00,10,96,10.0,10.0,10.0,9.0,10.0
1905,2,1.0,1.0,1,56.00,300.00,20.00,15,85,9.0,10.0,10.0,9.0,9.0
1906,1,1.0,1.0,1,50.00,,20.00,4,95,10.0,10.0,10.0,10.0,9.0
1907,2,1.0,1.0,2,93.00,100.00,20.00,19,92,10.0,10.0,10.0,9.0,10.0
1908,3,1.5,1.0,3,62.00,,30.00,42,96,10.0,10.0,10.0,10.0,10.0
1909,1,1.0,1.0,1,72.00,,,1,80,6.0,8.0,6.0,6.0,8.0
1910,2,1.0,1.0,2,53.00,,10.00,24,93,10.0,10.0,10.0,9.0,9.0
1911,4,1.0,1.0,1,80.00,,35.00,41,97,10.0,10.0,10.0,10.0,10.0
1912,1,1.5,1.0,1,40.00,100.00,15.00,1,80,10.0,10.0,10.0,6.0,10.0
1913,4,1.0,2.0,2,93.00,300.00,100.00,11,95,10.0,10.0,10.0,9.0,9.0
1914,2,1.0,1.0,1,82.00,,30.00,35,92,9.0,10.0,9.0,9.0,9.0
1915,6,1.0,3.0,4,209.00,350.00,125.00,7,94,9.0,10.0,10.0,9.0,9.0
1916,4,1.0,1.0,2,110.00,250.00,50.00,12,98,10.0,10.0,10.0,9.0,9.0
1917,6,1.5,3.0,4,149.00,,60.00,103,93,9.0,10.0,10.0,9.0,9.0
1918,2,1.0,1.0,1,84.00,250.00,61.00,1,80,10.0,6.0,8.0,10.0,10.0
1919,3,1.0,2.0,2,139.00,200.00,50.00,23,91,9.0,10.0,10.0,10.0,9.0
1920,1,1.5,1.0,1,33.00,100.00,15.00,18,99,10.0,10.0,10.0,10.0,10.0
1921,4,1.0,1.0,1,129.00,,,16,99,10.0,10.0,10.0,10.0,9.0
1922,2,1.0,1.0,2,59.00,,,3,87,8.0,9.0,10.0,9.0,9.0
1923,4,1.0,1.0,2,90.00,,30.00,28,90,9.0,10.0,9.0,9.0,9.0
1924,1,1.0,1.0,1,39.00,,,14,87,9.0,9.0,9.0,9.0,9.0
1925,3,1.0,1.0,1,125.00,200.00,35.00,29,97,10.0,10.0,10.0,10.0,10.0
1926,4,1.0,1.0,1,65.00,,35.00,29,92,10.0,9.0,10.0,10.0,9.0
1927,2,1.0,1.0,1,75.00,,15.00,5,92,9.0,10.0,10.0,10.0,10.0
1928,2,1.0,1.0,1,100.00,,,9,93,10.0,10.0,10.0,10.0,10.0
1929,2,1.0,0.0,1,103.00,,,1,80,10.0,10.0,10.0,10.0,10.0
1930,4,1.0,1.0,1,105.00,,,10,98,10.0,10.0,10.0,10.0,9.0
1931,4,2.0,2.0,2,175.00,,35.00,54,96,9.0,10.0,10.0,10.0,10.0
1932,4,1.0,1.0,1,120.00,100.00,,15,96,10.0,10.0,10.0,10.0,10.0
1933,2,1.0,1.0,1,95.00,300.00,45.00,219,97,10.0,10.0,10.0,10.0,10.0
1934,5,2.0,2.0,2,200.00,,30.00,7,94,7.0,10.0,10.0,10.0,10.0
1935,2,1.0,1.0,2,145.00,,25.00,100,98,10.0,10.0,10.0,10.0,9.0
1936,5,2.5,2.0,2,498.00,750.00,200.00,12,98,10.0,10.0,10.0,10.0,10.0
1937,3,1.0,1.0,1,110.00,,,17,94,9.0,10.0,10.0,10.0,9.0
1938,2,1.0,1.0,1,119.00,,20.00,23,91,9.0,10.0,10.0,9.0,9.0
1939,4,1.0,2.0,2,217.00,,35.00,156,97,9.0,10.0,10.0,10.0,10.0
1940,4,1.0,1.0,2,95.00,300.00,45.00,135,96,10.0,10.0,10.0,10.0,10.0
1941,5,1.0,2.0,2,165.00,200.00,75.00,27,99,10.0,10.0,10.0,10.0,10.0
1942,2,1.0,0.0,1,120.00,100.00,140.00,13,88,9.0,9.0,9.0,9.0,9.0
1943,2,1.0,0.0,1,103.00,,,52,81,7.0,10.0,9.0,10.0,8.0
1944,2,1.0,1.0,1,200.00,150.00,15.00,7,91,10.0,10.0,10.0,10.0,9.0
1945,3,1.0,1.0,2,200.00,1000.00,50.00,14,96,10.0,10.0,10.0,10.0,10.0
1946,3,1.5,1.0,1,125.00,400.00,50.00,51,91,10.0,9.0,10.0,9.0,9.0
1947,4,1.0,1.0,2,95.00,200.00,45.00,180,96,10.0,10.0,10.0,10.0,10.0
1948,2,1.0,1.0,1,80.00,95.00,,15,90,9.0,9.0,10.0,10.0,10.0
1949,2,1.0,1.0,1,130.00,,50.00,6,93,9.0,10.0,10.0,9.0,9.0
1950,2,1.0,1.0,1,130.00,300.00,15.00,62,91,10.0,9.0,9.0,9.0,9.0
1951,2,1.0,1.0,1,72.00,,,40,89,9.0,10.0,10.0,9.0,9.0
1952,6,3.0,3.0,3,275.00,300.00,120.00,7,97,10.0,10.0,10.0,9.0,10.0
1953,2,1.0,1.0,1,80.00,,,9,93,10.0,10.0,10.0,10.0,10.0
1954,2,1.0,0.0,1,95.00,,15.00,10,98,10.0,10.0,10.0,10.0,10.0
1955,4,1.0,2.0,2,189.00,,25.00,13,91,9.0,10.0,10.0,9.0,9.0
1956,2,1.0,1.0,1,72.00,,25.00,30,97,10.0,10.0,10.0,10.0,10.0
1957,2,1.0,0.0,1,175.00,,,8,93,9.0,10.0,10.0,10.0,10.0
1958,2,1.0,2.0,2,200.00,100.00,10.00,27,85,8.0,9.0,9.0,9.0,8.0
1959,2,1.0,1.0,1,99.00,,,6,93,10.0,10.0,10.0,10.0,9.0
1960,2,1.0,1.0,1,99.00,,35.00,90,97,10.0,10.0,10.0,10.0,10.0
1961,2,1.0,1.0,1,225.00,100.00,25.00,120,99,10.0,10.0,10.0,10.0,10.0
1962,2,1.0,1.0,1,100.00,,,21,98,10.0,10.0,10.0,10.0,10.0
1963,4,1.0,1.0,3,195.00,,25.00,164,98,10.0,10.0,10.0,10.0,10.0
1964,2,1.0,0.0,1,85.00,,5.00,22,90,9.0,10.0,10.0,10.0,10.0
1965,2,1.0,0.0,1,119.00,,,10,96,9.0,10.0,10.0,10.0,9.0
1966,4,1.0,1.0,2,125.00,,,13,94,9.0,10.0,10.0,10.0,10.0
1967,2,1.0,1.0,1,75.00,,15.00,16,95,10.0,10.0,10.0,10.0,10.0
1968,2,1.0,1.0,1,145.00,,,9,93,8.0,9.0,10.0,10.0,10.0
1969,3,1.0,0.0,2,90.00,500.00,50.00,37,97,10.0,10.0,10.0,10.0,10.0
1970,2,1.0,1.0,1,76.00,,6.00,28,98,10.0,10.0,10.0,10.0,9.0
1971,2,1.0,1.0,1,93.00,,15.00,15,95,10.0,10.0,10.0,10.0,10.0
1972,2,1.0,0.0,1,89.00,99.00,,14,97,10.0,10.0,10.0,10.0,10.0
1973,1,1.0,1.0,1,65.00,,35.00,20,88,8.0,10.0,9.0,9.0,9.0
1974,4,1.0,1.0,2,100.00,,,10,92,10.0,10.0,10.0,9.0,10.0
1975,5,1.5,2.0,3,98.00,,50.00,24,95,9.0,10.0,10.0,9.0,9.0
1976,6,1.0,3.0,4,250.00,,,13,88,10.0,9.0,10.0,9.0,9.0
1977,1,1.0,1.0,1,65.00,,25.00,14,95,9.0,10.0,10.0,9.0,10.0
1978,4,1.0,1.0,2,75.00,,,23,97,10.0,10.0,10.0,10.0,10.0
1979,1,1.0,1.0,1,60.00,95.00,35.00,37,94,9.0,10.0,10.0,9.0,9.0
1980,2,1.0,1.0,1,48.00,,,93,93,9.0,10.0,9.0,9.0,9.0
1981,2,1.0,1.0,1,48.00,,,18,93,10.0,10.0,10.0,9.0,9.0
1982,1,1.0,1.0,1,60.00,95.00,,26,92,9.0,10.0,10.0,10.0,10.0
1983,2,1.0,1.0,1,85.00,,,11,95,10.0,10.0,10.0,9.0,10.0
1984,2,1.0,0.0,1,75.00,150.00,35.00,29,96,10.0,10.0,10.0,10.0,10.0
1985,5,1.0,2.0,2,180.00,250.00,89.00,4,90,8.0,10.0,10.0,10.0,10.0
1986,4,1.0,2.0,2,275.00,150.00,100.00,2,90,8.0,10.0,8.0,9.0,7.0
1987,2,0.5,1.0,1,150.00,,,46,98,10.0,10.0,10.0,10.0,9.0
1988,3,1.0,1.0,2,75.00,200.00,35.00,22,97,10.0,10.0,9.0,10.0,9.0
1989,5,1.0,3.0,3,110.00,450.00,160.00,3,87,9.0,9.0,9.0,7.0,9.0
1990,1,1.0,1.0,1,80.00,,,1,80,8.0,8.0,8.0,8.0,8.0
1991,2,1.0,1.0,1,89.00,,35.00,80,95,10.0,10.0,10.0,9.0,10.0
1992,1,1.0,1.0,1,45.00,,,18,91,8.0,10.0,10.0,9.0,9.0
1993,2,1.0,1.0,1,39.00,,10.00,27,89,8.0,10.0,9.0,8.0,9.0
1994,5,1.0,1.0,1,60.00,500.00,40.00,21,98,10.0,10.0,10.0,10.0,10.0
1995,2,1.0,1.0,1,65.00,,,37,91,8.0,10.0,10.0,9.0,9.0
1996,4,1.5,1.0,1,64.00,95.00,30.00,13,86,9.0,9.0,9.0,9.0,9.0
1997,8,3.0,3.0,4,190.00,800.00,250.00,6,84,8.0,8.0,10.0,9.0,8.0
1998,2,1.0,1.0,1,77.00,,,13,95,9.0,10.0,10.0,10.0,10.0
1999,2,1.0,1.0,2,75.00,,,12,95,10.0,10.0,10.0,10.0,10.0
2000,2,1.0,1.0,1,75.00,,,19,95,10.0,10.0,10.0,10.0,10.0
2001,2,1.5,1.0,1,55.00,,,277,97,10.0,10.0,10.0,10.0,10.0
